Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-100387,2025-10-22,2025-10-23,First Class,CUST-2291,Corporate,North,Manchester,Office Supplies,Labels,2,20.92,0.2,33.47,3.68
ORD-105698,2025-10-22,2025-10-26,Second Class,CUST-2416,Corporate,East,Ipswich,Furniture,Bookcases,2,298.45,0.5,298.45,-84.94
ORD-105438,2025-10-22,2025-10-27,Standard Class,CUST-2232,Home Office,South,Southampton,Technology,Machines,5,615.41,0.1,2769.35,-256.31
ORD-103361,2025-10-22,2025-10-26,Standard Class,CUST-1948,Consumer,North,Newcastle,Office Supplies,Labels,2,35.02,0.1,63.04,4.51
ORD-102503,2025-10-22,2025-10-27,Standard Class,CUST-2466,Corporate,West,Bristol,Technology,Phones,1,421.48,0.0,421.48,-40.42
ORD-100544,2025-10-23,2025-10-29,Standard Class,CUST-1661,Consumer,West,Exeter,Office Supplies,Labels,1,6.63,0.4,3.98,-0.47
ORD-103952,2025-10-23,2025-10-27,Standard Class,CUST-2061,Consumer,East,Peterborough,Office Supplies,Labels,2,20.37,0.0,40.74,6.4
ORD-102611,2025-10-23,2025-10-26,First Class,CUST-2067,Consumer,West,Bristol,Office Supplies,Labels,3,73.46,0.0,220.38,53.2
ORD-102583,2025-10-23,2025-10-27,Standard Class,CUST-1290,Consumer,West,Plymouth,Office Supplies,Art,5,60.06,0.0,300.3,35.67
ORD-104283,2025-10-23,2025-10-25,First Class,CUST-1256,Corporate,North,Newcastle,Furniture,Furnishings,2,459.27,0.4,551.12,-68.31
ORD-100593,2025-10-23,2025-10-26,First Class,CUST-2463,Consumer,South,Southampton,Technology,Machines,2,304.09,0.15,516.95,7.95
ORD-105900,2025-10-23,2025-10-25,Standard Class,CUST-2069,Consumer,Central,Birmingham,Furniture,Furnishings,3,738.61,0.0,2215.83,289.06
ORD-106384,2025-10-23,2025-10-27,First Class,CUST-1365,Corporate,East,Norwich,Office Supplies,Binders,5,63.56,0.15,270.13,61.76
ORD-104404,2025-10-23,2025-10-29,Same Day,CUST-1404,Consumer,Central,Birmingham,Office Supplies,Art,1,40.35,0.0,40.35,11.12
ORD-105556,2025-10-23,2025-10-25,Second Class,CUST-1771,Consumer,East,Norwich,Office Supplies,Binders,1,34.06,0.0,34.06,4.78
ORD-100168,2025-10-23,2025-10-28,Standard Class,CUST-1123,Corporate,Central,Leicester,Office Supplies,Art,1,3.45,0.15,2.93,0.03
ORD-105628,2025-10-23,2025-10-28,Second Class,CUST-1914,Consumer,North,Leeds,Office Supplies,Binders,1,31.91,0.0,31.91,4.38
ORD-103293,2025-10-23,2025-10-30,Standard Class,CUST-1335,Consumer,East,Cambridge,Office Supplies,Art,1,94.33,0.2,75.46,16.39
ORD-101415,2025-10-23,2025-10-24,First Class,CUST-1396,Consumer,West,Plymouth,Technology,Copiers,2,1790.32,0.1,3222.58,-273.79
ORD-103715,2025-10-24,2025-10-30,Standard Class,CUST-2497,Corporate,North,Leeds,Furniture,Tables,6,547.28,0.1,2955.31,-20.77
ORD-104920,2025-10-24,2025-10-29,Second Class,CUST-1090,Consumer,East,Peterborough,Office Supplies,Binders,3,93.44,0.3,196.22,7.82
ORD-103855,2025-10-24,2025-10-31,Standard Class,CUST-1078,Corporate,West,Cardiff,Office Supplies,Labels,2,65.2,0.0,130.4,32.15
ORD-100878,2025-10-24,2025-10-27,Standard Class,CUST-1600,Consumer,West,Plymouth,Office Supplies,Binders,1,87.77,0.15,74.6,3.34
ORD-105749,2025-10-24,2025-10-28,Standard Class,CUST-2189,Consumer,South,Portsmouth,Technology,Copiers,1,204.67,0.0,204.67,53.23
ORD-106491,2025-10-24,2025-10-27,Standard Class,CUST-2160,Home Office,South,Southampton,Technology,Copiers,3,822.37,0.2,1973.69,57.92
ORD-105769,2025-10-24,2025-10-25,Second Class,CUST-1471,Consumer,West,Exeter,Office Supplies,Art,3,16.11,0.0,48.33,16.91
ORD-105034,2025-10-24,2025-10-26,Second Class,CUST-1333,Consumer,Central,Leicester,Technology,Phones,2,1196.42,0.2,1914.27,-9.25
ORD-106044,2025-10-25,2025-10-27,Standard Class,CUST-1241,Corporate,South,Brighton,Furniture,Tables,4,835.21,0.1,3006.76,-211.23
ORD-100517,2025-10-25,2025-10-29,Second Class,CUST-2445,Corporate,South,Brighton,Office Supplies,Storage,1,61.21,0.0,61.21,16.36
ORD-101960,2025-10-25,2025-10-30,Standard Class,CUST-1327,Consumer,West,Cardiff,Furniture,Bookcases,3,569.03,0.0,1707.09,15.73
ORD-103246,2025-10-25,2025-10-30,Standard Class,CUST-1758,Consumer,South,Brighton,Furniture,Chairs,4,706.8,0.0,2827.2,427.04
ORD-103697,2025-10-25,2025-11-01,First Class,CUST-1108,Corporate,West,Cardiff,Office Supplies,Binders,5,90.84,0.0,454.2,158.51
ORD-101091,2025-10-26,2025-10-30,Standard Class,CUST-2324,Home Office,West,Bristol,Furniture,Bookcases,3,624.82,0.15,1593.29,-125.82
ORD-102136,2025-10-26,2025-10-30,Standard Class,CUST-2357,Corporate,North,Manchester,Technology,Accessories,3,1297.72,0.0,3893.16,810.07
ORD-101144,2025-10-26,2025-11-01,Same Day,CUST-1135,Home Office,East,Cambridge,Furniture,Bookcases,1,194.87,0.15,165.64,-2.56
ORD-104243,2025-10-26,2025-10-29,Standard Class,CUST-1143,Consumer,South,Brighton,Technology,Machines,5,291.64,0.0,1458.2,55.27
ORD-101609,2025-10-26,2025-10-28,Standard Class,CUST-1750,Corporate,East,Norwich,Technology,Phones,3,922.85,0.0,2768.55,361.93
ORD-102087,2025-10-26,2025-10-31,Standard Class,CUST-1768,Corporate,South,Southampton,Technology,Accessories,5,1270.09,0.3,4445.31,-875.08
ORD-102076,2025-10-27,2025-10-29,Second Class,CUST-1195,Corporate,West,Plymouth,Office Supplies,Storage,1,68.93,0.0,68.93,9.96
ORD-100458,2025-10-27,2025-10-29,Standard Class,CUST-2209,Consumer,South,Brighton,Technology,Accessories,3,1123.28,0.0,3369.84,-43.5
ORD-101611,2025-10-27,2025-10-29,Second Class,CUST-1045,Consumer,Central,Nottingham,Office Supplies,Art,5,107.61,0.0,538.05,54.19
ORD-101417,2025-10-27,2025-11-01,First Class,CUST-1553,Consumer,South,Portsmouth,Technology,Copiers,2,1423.4,0.15,2419.78,37.99
ORD-105387,2025-10-27,2025-10-31,First Class,CUST-1623,Corporate,North,Leeds,Office Supplies,Binders,1,99.0,0.3,69.3,-6.38
ORD-101298,2025-10-27,2025-11-01,Standard Class,CUST-1054,Corporate,West,Exeter,Office Supplies,Art,2,9.15,0.0,18.3,4.42
ORD-102792,2025-10-27,2025-10-30,Standard Class,CUST-1390,Consumer,Central,Coventry,Technology,Machines,1,952.0,0.0,952.0,-79.18
ORD-103111,2025-10-27,2025-10-30,Standard Class,CUST-1257,Consumer,South,Southampton,Office Supplies,Storage,5,95.89,0.1,431.5,49.61
ORD-104320,2025-10-27,2025-10-31,Standard Class,CUST-2434,Consumer,North,Sheffield,Furniture,Tables,3,300.02,0.3,630.04,-85.04
ORD-105731,2025-10-28,2025-10-31,Same Day,CUST-1424,Consumer,East,Ipswich,Furniture,Bookcases,1,694.15,0.15,590.03,-75.52
ORD-100719,2025-10-28,2025-10-31,First Class,CUST-1278,Consumer,West,Plymouth,Office Supplies,Art,2,55.68,0.0,111.36,15.85
ORD-103998,2025-10-28,2025-11-02,First Class,CUST-1602,Corporate,East,Cambridge,Office Supplies,Storage,4,10.41,0.1,37.48,4.27
ORD-104878,2025-10-28,2025-10-31,Standard Class,CUST-1833,Consumer,East,Ipswich,Furniture,Chairs,2,126.27,0.0,252.54,7.3
ORD-106246,2025-10-28,2025-10-31,First Class,CUST-1863,Corporate,South,Brighton,Technology,Accessories,1,146.25,0.3,102.38,-17.46
ORD-105592,2025-10-28,2025-10-31,Standard Class,CUST-1364,Home Office,North,Manchester,Technology,Phones,3,462.81,0.3,971.9,83.17
ORD-106122,2025-10-28,2025-11-01,Second Class,CUST-2096,Consumer,North,Manchester,Office Supplies,Storage,3,99.61,0.2,239.06,19.21
ORD-102927,2025-10-28,2025-11-02,Standard Class,CUST-2086,Consumer,West,Exeter,Technology,Copiers,1,795.9,0.1,716.31,-77.98
ORD-101712,2025-10-28,2025-11-02,Standard Class,CUST-2044,Consumer,North,Sheffield,Furniture,Chairs,5,664.23,0.0,3321.15,123.25
ORD-101266,2025-10-29,2025-11-01,Standard Class,CUST-2347,Consumer,East,Cambridge,Office Supplies,Labels,1,114.23,0.2,91.38,-1.13
ORD-100564,2025-10-29,2025-11-02,First Class,CUST-1090,Home Office,Central,Coventry,Technology,Accessories,1,969.18,0.0,969.18,-78.67
ORD-106088,2025-10-29,2025-11-05,Second Class,CUST-1404,Corporate,East,Cambridge,Furniture,Chairs,2,115.78,0.0,231.56,7.55
ORD-101388,2025-10-29,2025-11-02,Standard Class,CUST-2098,Home Office,North,Leeds,Technology,Phones,2,126.19,0.0,252.38,65.94
ORD-101079,2025-10-29,2025-11-03,Second Class,CUST-2377,Consumer,West,Cardiff,Office Supplies,Binders,3,101.26,0.0,303.78,100.04
ORD-104936,2025-10-30,2025-11-02,First Class,CUST-1038,Consumer,North,Leeds,Furniture,Tables,4,735.17,0.0,2940.68,204.85
ORD-100863,2025-10-30,2025-11-03,Standard Class,CUST-1399,Consumer,South,Southampton,Office Supplies,Storage,2,69.63,0.3,97.48,14.47
ORD-100356,2025-10-30,2025-11-04,Standard Class,CUST-1697,Consumer,West,Bristol,Furniture,Furnishings,3,672.62,0.1,1816.07,-113.38
ORD-105521,2025-10-30,2025-11-03,Standard Class,CUST-2480,Corporate,West,Cardiff,Office Supplies,Labels,1,110.9,0.0,110.9,7.52
ORD-100901,2025-10-30,2025-11-02,Standard Class,CUST-1712,Consumer,East,Norwich,Technology,Copiers,3,482.34,0.4,868.21,-250.31
ORD-100623,2025-10-31,2025-11-03,Standard Class,CUST-1739,Corporate,Central,Nottingham,Office Supplies,Art,3,7.65,0.2,18.36,1.18
ORD-106116,2025-10-31,2025-11-06,Second Class,CUST-1588,Home Office,North,Sheffield,Technology,Machines,3,301.18,0.1,813.19,-100.44
ORD-102599,2025-10-31,2025-11-04,Standard Class,CUST-2141,Corporate,North,Leeds,Office Supplies,Binders,3,67.19,0.0,201.57,56.31
ORD-104179,2025-10-31,2025-11-03,Standard Class,CUST-1517,Home Office,East,Peterborough,Technology,Machines,2,1648.84,0.0,3297.68,718.27
ORD-100181,2025-10-31,2025-11-02,Standard Class,CUST-1331,Consumer,East,Cambridge,Furniture,Furnishings,2,161.66,0.1,290.99,18.27
ORD-105785,2025-11-01,2025-11-04,First Class,CUST-1228,Corporate,West,Plymouth,Office Supplies,Storage,1,85.89,0.15,73.01,14.47
ORD-102664,2025-11-01,2025-11-05,Standard Class,CUST-1685,Consumer,North,Newcastle,Office Supplies,Binders,1,11.67,0.0,11.67,3.59
ORD-104371,2025-11-01,2025-11-06,Second Class,CUST-1943,Corporate,Central,Nottingham,Technology,Accessories,3,1597.87,0.15,4074.57,271.49
ORD-101588,2025-11-01,2025-11-04,Second Class,CUST-1878,Corporate,North,Leeds,Office Supplies,Binders,1,43.24,0.3,30.27,-3.14
ORD-104375,2025-11-01,2025-11-03,Standard Class,CUST-1169,Consumer,South,Portsmouth,Technology,Accessories,1,605.14,0.5,302.57,-87.1
ORD-101497,2025-11-01,2025-11-06,Second Class,CUST-2420,Corporate,East,Ipswich,Technology,Accessories,6,1449.48,0.2,6957.5,1117.11
ORD-104845,2025-11-01,2025-11-07,Standard Class,CUST-1008,Corporate,West,Cardiff,Furniture,Bookcases,1,771.67,0.0,771.67,90.39
ORD-106362,2025-11-01,2025-11-04,Standard Class,CUST-1702,Corporate,East,Ipswich,Technology,Machines,1,774.84,0.2,619.87,49.86
ORD-104086,2025-11-01,2025-11-05,Standard Class,CUST-2020,Home Office,East,Peterborough,Office Supplies,Paper,4,15.48,0.0,61.92,12.63
ORD-101534,2025-11-01,2025-11-04,Second Class,CUST-1080,Consumer,East,Norwich,Technology,Machines,1,56.3,0.1,50.67,3.62
ORD-105201,2025-11-01,2025-11-06,Standard Class,CUST-2125,Corporate,East,Peterborough,Office Supplies,Storage,2,11.42,0.1,20.56,4.18
ORD-104491,2025-11-01,2025-11-03,Standard Class,CUST-1088,Consumer,East,Norwich,Furniture,Tables,1,833.96,0.15,708.87,57.68
ORD-105048,2025-11-01,2025-11-08,Second Class,CUST-1510,Consumer,South,Brighton,Office Supplies,Binders,2,59.86,0.1,107.75,10.96
ORD-101087,2025-11-01,2025-11-03,First Class,CUST-2291,Consumer,North,Sheffield,Furniture,Bookcases,2,829.18,0.1,1492.52,-27.26
ORD-101136,2025-11-01,2025-11-03,Standard Class,CUST-2292,Consumer,West,Plymouth,Office Supplies,Binders,3,70.22,0.0,210.66,42.95
ORD-104453,2025-11-01,2025-11-06,Standard Class,CUST-1024,Home Office,North,Leeds,Office Supplies,Binders,3,9.87,0.0,29.61,4.43
ORD-104470,2025-11-01,2025-11-05,Same Day,CUST-1222,Consumer,North,Sheffield,Furniture,Bookcases,2,651.48,0.1,1172.66,129.37
ORD-100392,2025-11-02,2025-11-04,Standard Class,CUST-2031,Consumer,South,Portsmouth,Office Supplies,Art,1,63.76,0.0,63.76,18.59
ORD-105154,2025-11-02,2025-11-07,Standard Class,CUST-2427,Corporate,North,Sheffield,Technology,Copiers,1,1586.43,0.0,1586.43,176.52
ORD-100343,2025-11-02,2025-11-05,Same Day,CUST-2292,Consumer,North,Manchester,Furniture,Chairs,2,672.07,0.0,1344.14,54.34
ORD-105771,2025-11-02,2025-11-07,First Class,CUST-1057,Home Office,North,Manchester,Technology,Machines,5,272.99,0.0,1364.95,246.8
ORD-103198,2025-11-02,2025-11-06,Standard Class,CUST-1580,Consumer,East,Peterborough,Technology,Phones,4,840.83,0.15,2858.82,103.08
ORD-103707,2025-11-02,2025-11-05,Standard Class,CUST-2445,Home Office,North,Manchester,Technology,Accessories,1,1453.57,0.1,1308.21,-20.8
ORD-105918,2025-11-02,2025-11-05,Standard Class,CUST-1427,Home Office,South,Southampton,Furniture,Chairs,1,527.79,0.1,475.01,16.79
ORD-103689,2025-11-02,2025-11-08,Standard Class,CUST-1941,Corporate,Central,Nottingham,Furniture,Bookcases,2,283.63,0.0,567.26,44.97
ORD-100280,2025-11-02,2025-11-04,Standard Class,CUST-1184,Consumer,Central,Birmingham,Furniture,Furnishings,5,567.23,0.1,2552.54,47.26
ORD-101262,2025-11-02,2025-11-06,First Class,CUST-2342,Consumer,North,Leeds,Office Supplies,Labels,4,43.53,0.1,156.71,42.26
ORD-104435,2025-11-02,2025-11-05,Second Class,CUST-1858,Consumer,West,Plymouth,Office Supplies,Binders,3,13.59,0.1,36.69,3.06
ORD-105401,2025-11-02,2025-11-08,First Class,CUST-2361,Corporate,Central,Coventry,Furniture,Bookcases,2,112.37,0.1,202.27,3.51
ORD-104292,2025-11-02,2025-11-06,Standard Class,CUST-1571,Home Office,West,Cardiff,Technology,Accessories,3,1747.26,0.0,5241.78,445.37
ORD-104376,2025-11-02,2025-11-07,Standard Class,CUST-2059,Consumer,South,Portsmouth,Office Supplies,Storage,1,110.16,0.0,110.16,24.91
ORD-104624,2025-11-02,2025-11-06,Standard Class,CUST-2229,Corporate,South,Brighton,Technology,Accessories,1,799.09,0.0,799.09,197.8
ORD-105263,2025-11-02,2025-11-05,Second Class,CUST-1915,Consumer,South,Portsmouth,Technology,Copiers,5,1501.68,0.1,6757.56,67.26
ORD-100208,2025-11-02,2025-11-03,Standard Class,CUST-2211,Consumer,North,Leeds,Furniture,Bookcases,2,68.34,0.1,123.01,13.73
ORD-106159,2025-11-02,2025-11-04,Standard Class,CUST-1118,Consumer,South,Portsmouth,Furniture,Bookcases,4,391.22,0.0,1564.88,98.27
ORD-103098,2025-11-02,2025-11-06,Standard Class,CUST-1393,Corporate,West,Bristol,Office Supplies,Paper,5,18.57,0.5,46.42,-5.54
ORD-105179,2025-11-02,2025-11-05,Second Class,CUST-1405,Consumer,West,Cardiff,Furniture,Tables,1,619.65,0.0,619.65,27.64
ORD-101619,2025-11-02,2025-11-05,Standard Class,CUST-1981,Consumer,South,Brighton,Technology,Accessories,6,51.33,0.3,215.59,-28.04
ORD-103823,2025-11-03,2025-11-09,Standard Class,CUST-1401,Consumer,East,Norwich,Furniture,Chairs,2,528.74,0.4,634.49,-113.11
ORD-103974,2025-11-03,2025-11-09,First Class,CUST-2192,Corporate,West,Bristol,Furniture,Bookcases,3,532.62,0.1,1438.07,114.15
ORD-100899,2025-11-03,2025-11-07,Second Class,CUST-2436,Corporate,North,Newcastle,Technology,Accessories,2,90.28,0.3,126.39,-28.93
ORD-105134,2025-11-03,2025-11-08,Standard Class,CUST-2189,Corporate,Central,Birmingham,Furniture,Bookcases,3,466.8,0.1,1260.36,-102.08
ORD-100081,2025-11-03,2025-11-05,Standard Class,CUST-2382,Consumer,North,Manchester,Technology,Phones,2,507.24,0.0,1014.48,-64.24
ORD-101419,2025-11-03,2025-11-04,Standard Class,CUST-1006,Home Office,Central,Coventry,Furniture,Tables,2,447.28,0.2,715.65,-13.11
ORD-101765,2025-11-03,2025-11-09,Second Class,CUST-1972,Consumer,North,Newcastle,Technology,Copiers,2,1714.51,0.0,3429.02,380.45
ORD-102407,2025-11-03,2025-11-07,Standard Class,CUST-1323,Consumer,North,Manchester,Office Supplies,Paper,6,38.37,0.15,195.69,5.77
ORD-102304,2025-11-03,2025-11-08,Standard Class,CUST-1967,Corporate,East,Norwich,Technology,Accessories,3,352.73,0.15,899.46,55.12
ORD-104864,2025-11-03,2025-11-07,Second Class,CUST-2332,Corporate,South,Portsmouth,Furniture,Tables,4,607.4,0.2,1943.68,-72.38
ORD-104008,2025-11-03,2025-11-09,Second Class,CUST-1380,Consumer,East,Norwich,Technology,Accessories,1,1488.15,0.5,744.08,-13.48
ORD-101501,2025-11-03,2025-11-07,Standard Class,CUST-1323,Corporate,West,Exeter,Technology,Phones,2,1227.45,0.5,1227.45,-475.98
ORD-103076,2025-11-03,2025-11-07,Standard Class,CUST-1840,Consumer,West,Cardiff,Technology,Machines,1,1741.1,0.3,1218.77,-237.05
ORD-102876,2025-11-04,2025-11-07,Standard Class,CUST-1797,Consumer,North,Leeds,Furniture,Tables,3,657.03,0.3,1379.76,-145.69
ORD-105775,2025-11-04,2025-11-08,Standard Class,CUST-1946,Corporate,South,Portsmouth,Office Supplies,Paper,2,66.89,0.0,133.78,8.37
ORD-102343,2025-11-04,2025-11-08,Standard Class,CUST-2130,Consumer,North,Manchester,Technology,Machines,3,428.85,0.1,1157.89,277.49
ORD-105089,2025-11-04,2025-11-06,Standard Class,CUST-2068,Consumer,Central,Birmingham,Furniture,Chairs,5,486.72,0.0,2433.6,16.37
ORD-101514,2025-11-04,2025-11-08,First Class,CUST-1231,Corporate,Central,Leicester,Furniture,Furnishings,3,407.33,0.0,1221.99,146.31
ORD-102965,2025-11-04,2025-11-09,Same Day,CUST-1325,Home Office,North,Manchester,Office Supplies,Labels,1,110.97,0.0,110.97,16.78
ORD-105612,2025-11-04,2025-11-07,Standard Class,CUST-1594,Corporate,South,Portsmouth,Office Supplies,Paper,2,14.32,0.0,28.64,2.38
ORD-104913,2025-11-04,2025-11-09,Second Class,CUST-1499,Consumer,South,Portsmouth,Technology,Copiers,4,910.11,0.3,2548.31,-499.5
ORD-104890,2025-11-04,2025-11-09,Standard Class,CUST-1511,Corporate,North,Leeds,Furniture,Furnishings,1,437.61,0.15,371.97,15.17
ORD-104731,2025-11-04,2025-11-06,Second Class,CUST-1724,Corporate,Central,Leicester,Office Supplies,Labels,1,112.84,0.1,101.56,1.35
ORD-105848,2025-11-04,2025-11-07,Standard Class,CUST-1632,Consumer,West,Bristol,Furniture,Furnishings,1,566.01,0.0,566.01,-16.12
ORD-103655,2025-11-04,2025-11-08,Standard Class,CUST-1179,Corporate,South,Portsmouth,Technology,Machines,3,816.88,0.0,2450.64,192.33
ORD-103787,2025-11-04,2025-11-07,Standard Class,CUST-2222,Home Office,West,Cardiff,Office Supplies,Paper,1,48.21,0.15,40.98,4.77
ORD-102937,2025-11-04,2025-11-11,Standard Class,CUST-1733,Consumer,Central,Nottingham,Furniture,Furnishings,3,131.03,0.1,353.78,-16.1
ORD-104653,2025-11-04,2025-11-07,Standard Class,CUST-2221,Consumer,Central,Nottingham,Technology,Phones,2,953.03,0.2,1524.85,201.95
ORD-106011,2025-11-04,2025-11-09,First Class,CUST-2224,Consumer,East,Norwich,Technology,Accessories,4,1333.51,0.15,4533.93,-846.79
ORD-101620,2025-11-04,2025-11-05,First Class,CUST-2270,Home Office,South,Portsmouth,Technology,Accessories,2,1705.05,0.0,3410.1,-158.2
ORD-104734,2025-11-04,2025-11-10,Standard Class,CUST-1873,Consumer,North,Newcastle,Office Supplies,Labels,1,69.71,0.0,69.71,11.92
ORD-101389,2025-11-04,2025-11-07,First Class,CUST-1679,Consumer,Central,Coventry,Office Supplies,Paper,1,31.29,0.0,31.29,4.15
ORD-101921,2025-11-04,2025-11-09,First Class,CUST-1422,Consumer,East,Norwich,Furniture,Furnishings,2,449.34,0.0,898.68,141.13
ORD-100925,2025-11-05,2025-11-09,Standard Class,CUST-2403,Corporate,East,Ipswich,Technology,Machines,2,44.57,0.4,53.48,-5.28
ORD-102464,2025-11-05,2025-11-09,Standard Class,CUST-2091,Consumer,West,Bristol,Office Supplies,Paper,5,76.5,0.0,382.5,132.59
ORD-104134,2025-11-05,2025-11-10,Second Class,CUST-1524,Corporate,East,Cambridge,Furniture,Bookcases,1,232.04,0.1,208.84,2.53
ORD-100483,2025-11-05,2025-11-11,Second Class,CUST-1327,Home Office,East,Cambridge,Office Supplies,Paper,1,112.0,0.0,112.0,14.6
ORD-100432,2025-11-05,2025-11-11,Standard Class,CUST-1063,Corporate,East,Ipswich,Office Supplies,Storage,3,42.89,0.5,64.33,-11.0
ORD-102275,2025-11-05,2025-11-07,Second Class,CUST-1905,Corporate,West,Exeter,Furniture,Tables,1,582.73,0.1,524.46,56.14
ORD-105765,2025-11-05,2025-11-08,Second Class,CUST-1315,Consumer,East,Norwich,Technology,Machines,4,257.59,0.15,875.81,-47.29
ORD-101359,2025-11-05,2025-11-09,First Class,CUST-2313,Corporate,West,Exeter,Office Supplies,Storage,2,68.66,0.1,123.59,13.96
ORD-100929,2025-11-05,2025-11-10,Standard Class,CUST-2236,Consumer,South,Brighton,Technology,Copiers,1,268.56,0.1,241.7,48.16
ORD-105584,2025-11-05,2025-11-07,First Class,CUST-2121,Corporate,West,Bristol,Technology,Phones,2,302.11,0.1,543.8,11.67
ORD-101593,2025-11-05,2025-11-09,Standard Class,CUST-1006,Home Office,North,Leeds,Office Supplies,Paper,1,88.15,0.15,74.93,6.13
ORD-106439,2025-11-05,2025-11-09,Standard Class,CUST-1323,Corporate,South,Brighton,Technology,Phones,1,412.43,0.0,412.43,31.04
ORD-106480,2025-11-05,2025-11-11,Standard Class,CUST-2163,Home Office,South,Southampton,Technology,Accessories,2,234.56,0.15,398.75,35.22
ORD-101559,2025-11-05,2025-11-09,Standard Class,CUST-1381,Corporate,East,Peterborough,Furniture,Tables,4,889.02,0.0,3556.08,-80.95
ORD-100624,2025-11-05,2025-11-08,Standard Class,CUST-1161,Corporate,South,Brighton,Office Supplies,Paper,1,42.37,0.1,38.13,4.82
ORD-102305,2025-11-05,2025-11-09,Second Class,CUST-1641,Consumer,East,Cambridge,Furniture,Furnishings,2,735.22,0.0,1470.44,14.73
ORD-106386,2025-11-05,2025-11-08,First Class,CUST-2154,Consumer,North,Sheffield,Office Supplies,Storage,2,109.05,0.15,185.38,1.76
ORD-100186,2025-11-05,2025-11-11,Second Class,CUST-1575,Corporate,South,Reading,Office Supplies,Paper,1,11.39,0.1,10.25,0.85
ORD-101826,2025-11-05,2025-11-09,Standard Class,CUST-2430,Consumer,West,Exeter,Technology,Phones,6,106.48,0.15,543.05,65.19
ORD-102244,2025-11-06,2025-11-11,Standard Class,CUST-2027,Consumer,East,Ipswich,Office Supplies,Labels,4,73.19,0.15,248.85,24.69
ORD-102316,2025-11-06,2025-11-09,Same Day,CUST-1064,Consumer,North,Manchester,Technology,Machines,4,1574.53,0.0,6298.12,1795.9
ORD-103869,2025-11-06,2025-11-10,Standard Class,CUST-2110,Consumer,North,Sheffield,Furniture,Furnishings,1,552.96,0.0,552.96,-2.47
ORD-105648,2025-11-06,2025-11-12,Standard Class,CUST-2290,Consumer,East,Ipswich,Furniture,Chairs,2,479.76,0.0,959.52,140.31
ORD-102849,2025-11-06,2025-11-08,Second Class,CUST-1963,Consumer,West,Plymouth,Furniture,Chairs,3,715.18,0.2,1716.43,-185.84
ORD-105780,2025-11-06,2025-11-11,Standard Class,CUST-1739,Corporate,Central,Coventry,Technology,Accessories,1,992.2,0.2,793.76,-168.89
ORD-100786,2025-11-06,2025-11-12,Second Class,CUST-1055,Corporate,Central,Nottingham,Furniture,Chairs,1,783.44,0.0,783.44,111.71
ORD-101347,2025-11-06,2025-11-09,Standard Class,CUST-1348,Corporate,South,Reading,Technology,Phones,5,364.35,0.2,1457.4,242.9
ORD-100859,2025-11-06,2025-11-09,Second Class,CUST-1502,Consumer,South,Southampton,Technology,Phones,1,1180.87,0.0,1180.87,-79.42
ORD-101010,2025-11-06,2025-11-07,Standard Class,CUST-1391,Consumer,Central,Coventry,Technology,Copiers,3,1765.46,0.4,3177.83,-875.89
ORD-105241,2025-11-06,2025-11-07,Standard Class,CUST-1805,Corporate,Central,Nottingham,Technology,Phones,4,1113.05,0.0,4452.2,648.03
ORD-102767,2025-11-06,2025-11-13,First Class,CUST-1356,Corporate,South,Brighton,Furniture,Furnishings,1,402.2,0.0,402.2,32.72
ORD-102509,2025-11-06,2025-11-10,First Class,CUST-2309,Corporate,East,Cambridge,Office Supplies,Art,1,31.1,0.1,27.99,3.99
ORD-105362,2025-11-06,2025-11-09,First Class,CUST-1048,Home Office,North,Leeds,Office Supplies,Labels,4,57.95,0.0,231.8,40.48
ORD-102623,2025-11-06,2025-11-08,Standard Class,CUST-2499,Consumer,West,Exeter,Technology,Machines,1,195.84,0.15,166.46,-14.22
ORD-103692,2025-11-06,2025-11-08,Standard Class,CUST-1692,Consumer,East,Ipswich,Technology,Copiers,3,1366.53,0.15,3484.65,314.65
ORD-106220,2025-11-07,2025-11-11,Standard Class,CUST-2076,Consumer,West,Plymouth,Office Supplies,Paper,4,69.42,0.0,277.68,61.01
ORD-104931,2025-11-07,2025-11-13,Standard Class,CUST-1783,Corporate,East,Norwich,Technology,Phones,3,1387.8,0.1,3747.06,153.54
ORD-102709,2025-11-07,2025-11-11,Standard Class,CUST-1469,Corporate,East,Peterborough,Technology,Copiers,3,677.23,0.0,2031.69,396.67
ORD-101632,2025-11-07,2025-11-13,Standard Class,CUST-2145,Home Office,North,Leeds,Office Supplies,Paper,2,117.0,0.0,234.0,30.14
ORD-106251,2025-11-07,2025-11-12,Standard Class,CUST-1630,Consumer,East,Ipswich,Furniture,Chairs,1,579.36,0.0,579.36,35.34
ORD-101537,2025-11-07,2025-11-10,Standard Class,CUST-1307,Corporate,West,Exeter,Furniture,Tables,2,848.27,0.1,1526.89,-3.81
ORD-100561,2025-11-07,2025-11-13,First Class,CUST-1742,Consumer,Central,Nottingham,Office Supplies,Paper,1,60.41,0.1,54.37,11.86
ORD-103517,2025-11-07,2025-11-10,Standard Class,CUST-1411,Consumer,North,Leeds,Office Supplies,Art,3,3.96,0.0,11.88,2.26
ORD-105745,2025-11-07,2025-11-10,Standard Class,CUST-2191,Home Office,West,Plymouth,Office Supplies,Paper,5,81.64,0.0,408.2,101.46
